1941.08   16.80000   0.00
1941.17   15.50000   0.00
1941.25   16.00000   0.00
1941.33   16.20000   0.00
1941.42   16.30000   0.00
1941.50   14.80000   0.00
1941.58   14.80000   0.00
1941.67   14.20000   0.00
1941.75   13.20000   0.00
1941.83   12.10000   0.00
1941.92   11.30000   0.00
1942.00    9.00000   0.00
1942.08    8.20000   0.00
1942.17    5.80000   0.00
1942.25    2.50000   0.00
1942.33    0.90000   0.00
1942.42   -1.80000   0.00
1942.50   -5.50000   0.00
1942.58   -7.70000   0.00
1942.67   -7.30000   0.00
1942.75   -9.40000   0.00
1942.83   -9.70000   0.00
1942.92   -9.90000   0.00
1943.00   -9.40000   0.00
1943.08  -10.50000   0.00
1943.17   -8.60000   0.00
1943.25   -5.90000   0.00
1943.33   -3.60000   0.00
1943.42   -2.40000   0.00
1943.50   -1.00000   0.00
1943.58   -1.70000   0.00
1943.67   -3.10000   0.00
1943.75   -2.40000   0.00
1943.83   -1.40000   0.00
1943.92   -1.00000   0.00
1944.00   -0.30000   0.00
1944.08    1.20000   0.00
1944.17    1.00000   0.00
1944.25    1.20000   0.00
1944.33    2.60000   0.00
1944.42    3.10000   0.00
1944.50    1.90000   0.00
1944.58    2.10000   0.00
1944.67    2.00000   0.00
1944.75    0.30000   0.00
1944.83   -0.30000   0.00
1944.92   -1.00000   0.00
1945.00   -3.80000   0.00
1945.08   -4.90000   0.00
1945.17   -5.00000   0.00
1945.25   -5.70000   0.00
1945.33   -5.60000   0.00
1945.42   -5.70000   0.00
1945.50   -6.80000   0.00
1945.58   -7.50000   0.00
1945.67   -6.00000   0.00
1945.75   -6.00000   0.00
1945.83   -4.00000   0.00
1945.92   -2.80000   0.00
1946.00   -1.80000   0.00
1946.08   -1.70000   0.00
1946.17    0.20000   0.00
1946.25    1.70000   0.00
1946.33    3.50000   0.00
1946.42    3.50000   0.00
1946.50    4.80000   0.00
1946.58    5.30000   0.00
1946.67    4.00000   0.00
1946.75    3.50000   0.00
1946.83    4.70000   0.00
1946.92    3.70000   0.00
1947.00    2.00000   0.00
1947.08    2.30000   0.00
1947.17    2.10000   0.00
1947.25    1.20000   0.00
1947.33   -0.40000   0.00
1947.42   -1.00000   0.00
1947.50   -3.80000   0.00
1947.58   -5.00000   0.00
1947.67   -6.60000   0.00
1947.75   -5.60000   0.00
1947.83   -4.00000   0.00
1947.92   -0.80000   0.00
1948.00    1.20000   0.00
1948.08    3.10000   0.00
1948.17    3.70000   0.00
1948.25    4.00000   0.00
1948.33    3.30000   0.00
1948.42    2.40000   0.00
1948.50    2.90000   0.00
1948.58    1.10000   0.00
1948.67   -0.10000   0.00
1948.75    0.90000   0.00
1948.83    0.70000   0.00
1948.92    0.10000   0.00
1949.00    0.30000   0.00
1949.08    1.00000   0.00
1949.17    0.70000   0.00
1949.25    0.30000   0.00
1949.33   -0.00000   0.00
1949.42    1.20000   0.00
1949.50    0.10000   0.00
1949.58   -2.00000   0.00
1949.67   -2.60000   0.00
1949.75   -4.30000   0.00
1949.83   -5.90000   0.00
1949.92   -8.50000   0.00
1950.00  -10.20000   0.00
1950.08  -12.20000   0.00
1950.17  -12.80000   0.00
1950.25  -14.70000   0.00
